Paper_paperId,Paper_year,Paper_originalTitle,Author_normalizedName,Journal_normalizedName,Author_authorId,isQueryPaper
2082693767,2015,Why do I publish research articles in English instead of my own language? Differences in Spanish researchers' motivations across scientific domains,"[jesus reyrocha, miguel a quintanilla, irene lopeznavarro, ana i moreno]",[scientometrics],"[317918229, 2228889321, 2343132350, 2993846008]",true
2080638184,2013,"Positive results receive more citations, but only in some disciplines",[daniele fanelli],[scientometrics],[2309870004],true
2138863307,2011,What determines how long an innovative spell will last,"[jennifer h chen, showling jang]",[scientometrics],"[2110403249, 2158842174]",true
2275903907,2016,Recognition of emerging technology trends: class-selective study of citations in the U.S. Patent Citation Network,"[jan tobochnik, peter erdi, judit szente, istvan rethy, peter bruck]",[scientometrics],"[254665177, 1570935205, 2535674446, 2537798166, 2610820254]",true
2591930973,2017,Trend monitoring for linking science and strategy,"[alexander chulok, ozcan saritas, ilya kuzminov, pavel bakhtin, anton timofeev]",[scientometrics],"[1844666530, 1902508634, 2363055585, 2521504872, 2621748571]",true
2031351050,1992,Partial assessment of Mexican health sciences research 1982–1986,[judith licea de arenas],[scientometrics],[2144119224],true
2902492716,2019,"Some reflections on being cited 10,000 times",[james hartley],[scientometrics],[2137946083],true
1801585344,2001,The Impact of V.V. Nalimov on Information Science,"[ruggero s gilyarevsky, arkady i cherny]",[scientometrics],"[2636543103, 2676012842]",true
2122882179,2007,Standardizing formats of corporate source data,"[felix de moyaanegon, carmen galvez]",[scientometrics],"[1439594067, 2275838153]",true
2558153860,2017,Does evaluative scientometrics lose its main focus on scientific quality by the new orientation towards societal impact,"[lutz bornmann, robin haunschild]",[scientometrics],"[98572569, 671242803]",true
3037999875,2020,On the use of journal classification in social sciences and humanities: evidence from an Italian database,"[marco malgarini, tindaro cicero]",[scientometrics],"[2603033773, 2915856988]",true
2791225921,2018,Bibliometric analysis to identify an emerging research area: Public Relations Intelligence--a challenge to strengthen technological observatories in the network society,"[alba santa soriano, rosa maria torres valdes, carolina lorenzo alvarez]",[scientometrics],"[2117739206, 2139365984, 2546464603]",true
2899856931,2018,Number versus structure: towards citing cascades,"[ying ding, yong huang, wei lu, yi bu]",[scientometrics],"[2161065209, 2801485406, 2702115978, 2715342871]",true
2560553475,2017,Analysis of Slovenian research community through bibliographic networks,"[andrej kastrin, borut luźar, janez povh, jelena klisara]",[scientometrics],"[212632404, 2734754309, 1732184524, 2652730794]",true
2050238830,1999,THE DISTRIBUTION OF BIBLIOGRAPHIC RECORDS IN DATABASES USING DIFFERENT COUNTING METHODS FOR DUPLICATE RECORDS,"[concepcion s wilson, william w hood]",[scientometrics],"[2100677043, 2155443085]",true
3045089947,2020,Bibliometric analysis of bioeconomy research in South Africa,"[anastassios pouris, thabang lazarus bambo]",[scientometrics],"[2101957912, 3043971836]",true
2150220236,2010,"Software survey: VOSviewer, a computer program for bibliometric mapping.","[nees jan van eck, nees jan van eck, ludo waltman, ludo waltman]",[scientometrics],"[266176790, 266176790, 2140778852, 2140778852]",true
2135275980,2010,Efficiency measurement of research groups using Data Envelopment Analysis and Bayesian networks,"[roberto zarama, ricardo bonilla, luis antonio orozco, cristhian fabian ruiz, diego chavarro, xavier polanco]",[scientometrics],"[2019332713, 2124929271, 2132773688, 2165617366, 2342506679, 2492895767]",true
2037486733,2009,Evaluation of Moroccan research using a bibliometric-based approach: investigation of the validity of the h-index,"[ben r martin, hamid bouabid]",[scientometrics],"[2107192605, 2124395612]",true
2092194239,1984,Rationales for Bradford's law,"[niels c lind, v cano, karmeshu]",[scientometrics],"[2400147197, 2526859084, 2698141415]",true
2808046184,2018,Researchers’ risk-smoothing publication strategies: Is productivity the enemy of impact?,"[s a kolesnikov, barry bozeman, eriko fukumoto]",[scientometrics],"[2015045139, 2195441499, 2902421736]",true
3099348159,2019,Heuristics as conceptual lens for understanding and studying the usage of bibliometrics in research evaluation,"[lutz bornmann, julian n marewski]",[scientometrics],"[98572569, 777157850]",true
3043268135,2020,A node resistance-based probability model for resolving duplicate named entities,"[byungwon on, ingyu lee, jeongjae kim, namyong kang]",[scientometrics],"[2137831395, 2501926320, 2999938764, 3043205744]",true
2609048488,2017,Study on the destination of research via knowledge flows,[shino iwami],[scientometrics],[2061524276],true
2065290438,2014,"Research Output of University College of Medical Science, University of Delhi: A Bibliometric Study","[meera, surendra kumar sahu]",[collnet journal of scientometrics and information management],"[2776540848, 2337651518]",true
2214679477,2015,Analysis of the microbial risk assessment studies from 1973 to 2015: a bibliometric case study,"[alireza mesdaghinia, ramin nabizadeh nodehi, simin nasseri, mahdi hadi, masoud younesian]",[scientometrics],"[666128179, 1991970971, 2109518282, 2111978740, 2305490640]",true
1977040864,2013,The lengthening of papers' life expectancy: a diachronous analysis,"[vincent lariviere, hamid bouabid]",[scientometrics],"[291762745, 2124395612]",true
2091172150,1997,On the working time budget of the university teacher,[d todorovsky],[scientometrics],[2607923268],true
2150066252,2011,The single publication H-index of papers in the Hirsch-core of a researcher and the indirect H-index,[leo egghe],[scientometrics],[211504479],true
1985200674,2005,Bibliometric analysis and private research funding,[simon sommer],[scientometrics],[2651336955],true
2144452238,2015,A scientometric review of emerging trends and new developments in recommendation systems,"[meen chul kim, chaomei chen]",[scientometrics],"[2142378360, 2147514866]",true
2920913522,2019,The Pinski–Narin influence weight and the Ramanujacharyulu power-weakness ratio indicators revisited,[gangan prathap],[scientometrics],[2049201770],true
2019383699,1997,Citation analysis cross-field normalization: A new paradigm,[ronald n kostoff],[scientometrics],[267526663],true
1975649998,2014,How do the BRIC countries play their roles in the global innovation arena? A study based on USPTO patents during 1990---2009,"[jason liying, yuandi wang]",[scientometrics],"[1935278235, 2305488706]",true
2899565574,2019,Predictive power of conference-related factors on citation rates of conference papers,[danielle h lee],[scientometrics],[2975249698],true
2564790057,2017,Evolving importance of anticancer research using herbal medicine: a scientometric analysis,"[nripendranath mandal, ajoy mallik, tapasree basu]",[scientometrics],"[2014194217, 2104030408, 2512039518]",true
2605525438,2017,Quality and impact considerations in bibliometrics: a reply to Ricker (in press),"[lutz bornmann, robin haunschild]",[scientometrics],"[98572569, 671242803]",true
2921089780,2019,"Altmetrics, alternative indicators for Web of Science Communication studies journals","[antonio castilloesparcia, daniel torressalinas, rafael repiso]",[scientometrics],"[349369377, 2070223143, 2652551269]",true
2067323896,1991,QUANTITATIVE STUDY OF FACTORS AFFECTING THE SELECTION AND PRESENTATION OF SCIENTIFIC MATERIAL TO THE GENERAL PUBLIC,[arthur j meadows],[scientometrics],[2692690429],true
2955200527,2019,A bibliometric analysis of dance performance reviews in the dance category of the Web of Science,"[yuhshan ho, xiaoru wang]",[collnet journal of scientometrics and information management],"[2136132904, 2953561393]",true
1996131776,2011,Emerging firms in an emerging field: an analysis of patent citations in electronic-paper display technology,"[showling jang, yunchen yu, tzuya wang]",[scientometrics],"[2158842174, 2549803657, 2551825131]",true
1984334178,1995,An index to measure the international collaboration of developing countries based on the participation of national institutions: The case of Latin America,[nora narvaezberthelemot],[scientometrics],[1742276633],true
2082539945,2012,"A bibliometric portrait of the evolution, scientific roots and influence of the literature on university–industry links","[aurora a c teixeira, luisa mota]",[scientometrics],"[2143477492, 2637360629]",true
2990669432,2020,The performance of Latin American research on economics & business,[guillermo armando rondapupo],[scientometrics],[2505698323],true
2139047018,2012,Evaluating journal performance metrics,[gangan prathap],[scientometrics],[2049201770],true
2275944395,2016,Research diversification and impact: the case of national nanoscience development,"[patrick herron, aashish mehta, cong cao, timothy lenoir]",[scientometrics],"[1975468328, 2144663003, 2598368112, 2892726480]",true
2045530189,2007,"A bibliometric analysis of the effectiveness of Korea’s Biotechnology Stimulation Plans, with a comparison with four other Asian nations",[meejean kim],[scientometrics],[2152307585],true
1969887645,1982,The simultaneous scaling of cited and citing articles in a common space,[elliot noma],[scientometrics],[2480812947],true
2003680804,2010,Assessing the quality of scientific conferences based on bibliographic citations,"[alberto h f laender, nivio ziviani, waister silva martins, marcos andre goncalves]",[scientometrics],"[57505073, 252533809, 2110204728, 2115586749]",true
1984589255,2012,Measuring textual patent similarity on the basis of combined concepts: design decisions and their consequences,"[martin g moehrle, jan m gerken]",[scientometrics],"[1838406223, 2308689041]",true
2017397071,2012,Scientific production and citation impact: a bibliometric analysis in acupuncture over three decades,"[muhsuan huang, darzen chen, hefeng tong, yunhua zhao, junying fu, xu zhang]",[scientometrics],"[2101300563, 2123944942, 2141706161, 2159089421, 2305881591, 2700082238]",true
2098526287,2011,esss 2010: A review of the inaugurational European Summer School for Scientometrics in Berlin,"[christian gumpenberger, koenraad debackere, wolfgang glanzel, juan gorraiz, stefan hornbostel, sybille hinze]",[scientometrics],"[160168190, 166844644, 1981784093, 2168912731, 2305073131, 2515040456]",true
2169945785,2013,Exploring the bibliometric and semantic nature of negative results,"[dominique besagni, christian gumpenberger, edgar schiebel, martin wieland, juan gorraiz, ivana roche, claire francois]",[scientometrics],"[131682695, 160168190, 2016883442, 2098007424, 2168912731, 2310634940, 2953960684]",true
2151186882,2015,Feature report on China: a bibliometric analysis of China-related articles,"[weishu liu, guangyuan hu, mengdi gu, li tang]",[scientometrics],"[2117506190, 2133416212, 2190562573, 2228939397]",true
2144836956,2011,Identifying rapidly evolving technological trends for R&D planning using SAO-based semantic patent networks,"[janghyeok yoon, kwangsoo kim]",[scientometrics],"[2493731441, 2894512477]",true
